,customerID,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
4467,6108-OQZDQ,Fiber optic,No,Yes,No,No,Yes,Yes
4468,0363-QJVFX,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
4469,8903-XEBGX,DSL,No,No,No,No,No,Yes
4470,8169-SAEJD,DSL,Yes,Yes,No,No,Yes,Yes
4471,9840-DVNDC,Fiber optic,No,No,No,No,Yes,No
4472,2325-WINES,Fiber optic,No,Yes,Yes,No,Yes,Yes
4473,6064-ZATLR,DSL,Yes,Yes,No,No,No,No
4474,3096-JRDSO,Fiber optic,Yes,No,No,Yes,Yes,Yes
4475,7824-PANSQ,Fiber optic,No,No,No,Yes,No,No
4476,8042-JVNFH,Fiber optic,No,No,No,No,No,No
4477,8707-HOEDG,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4478,3374-LXDEV,Fiber optic,No,Yes,Yes,Yes,No,No
4479,4072-IPYLT,DSL,Yes,No,No,No,No,No
4480,1580-BMCMR,Fiber optic,Yes,No,No,No,No,Yes
4481,6408-WHTEF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4482,7989-VCQOH,DSL,Yes,No,Yes,Yes,Yes,Yes
4483,4199-QHJNM,Fiber optic,No,Yes,No,Yes,Yes,Yes
4484,8882-TLVRW,DSL,Yes,No,Yes,Yes,No,No
4485,5883-GTGVD,Fiber optic,No,Yes,No,No,Yes,Yes
4486,5135-GRQJV,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4487,1371-WEPDS,DSL,No,No,No,No,No,Yes
4488,4817-QRJSX,Fiber optic,No,Yes,No,No,No,No
4489,9730-DRTMJ,DSL,Yes,No,No,Yes,Yes,No
4490,4686-UXDML,Fiber optic,No,Yes,No,No,Yes,Yes
4491,3349-ANQNH,Fiber optic,No,No,Yes,No,Yes,Yes
4492,2398-YPMUR,Fiber optic,No,No,No,No,No,No
4493,5937-EORGB,Fiber optic,Yes,No,Yes,No,Yes,No
4494,9985-MWVIX,Fiber optic,No,No,No,No,No,No
4495,4583-PARNH,Fiber optic,No,No,Yes,Yes,No,Yes
4496,1116-FRYVH,DSL,Yes,Yes,No,Yes,No,No
4497,1421-HCERK,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
4498,9633-XQABV,Fiber optic,No,No,No,No,No,No
4499,0716-BQNDX,Fiber optic,Yes,No,No,Yes,No,Yes
4500,1265-XTECC,Fiber optic,Yes,Yes,No,No,No,Yes
4501,1183-CANVH,DSL,No,No,No,Yes,Yes,No
4502,1972-XMUWV,DSL,No,No,No,Yes,Yes,No
4503,8679-LZBMD,Fiber optic,No,No,No,No,Yes,Yes
4504,3407-JMJQQ,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4505,6252-DFGTK,DSL,Yes,No,Yes,Yes,No,No
4506,8645-KOMJQ,DSL,No,Yes,Yes,Yes,Yes,Yes
4507,0289-IVARM,DSL,Yes,Yes,Yes,No,No,No
4508,9761-XUJWD,DSL,No,Yes,No,Yes,No,Yes
4509,4057-FKCZK,Fiber optic,No,No,No,No,Yes,No
4510,4291-TPNFG,DSL,Yes,Yes,Yes,Yes,No,Yes
4511,6087-YPWHO,DSL,Yes,Yes,Yes,Yes,No,No
4512,2237-ZFSMY,Fiber optic,Yes,No,Yes,Yes,Yes,No
4513,1818-ESQMW,Fiber optic,No,No,Yes,Yes,No,Yes
4514,4871-JTKJF,Fiber optic,No,No,No,No,No,No
4515,1415-YFWLT,Fiber optic,No,No,No,No,Yes,Yes
4516,7401-RUBNK,Fiber optic,Yes,No,No,No,No,No
4517,8661-BOYNW,DSL,Yes,No,Yes,Yes,Yes,Yes
4518,6711-VTNRE,Fiber optic,No,No,Yes,Yes,No,Yes
4519,4815-GBTCD,DSL,No,No,No,No,No,No
4520,0980-PVMRC,DSL,No,Yes,No,No,Yes,Yes
4521,7233-DRTRF,Fiber optic,No,Yes,Yes,No,Yes,Yes
4522,3500-RMZLT,Fiber optic,Yes,No,Yes,Yes,No,Yes
4523,3873-NFTGI,DSL,No,Yes,No,No,No,No
4524,1162-ECVII,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4525,7048-GXDAY,Fiber optic,Yes,Yes,No,No,Yes,Yes
4526,8571-ZCMCX,DSL,Yes,Yes,Yes,No,Yes,Yes
4527,1169-WCVAK,Fiber optic,Yes,Yes,No,Yes,No,No
4528,4548-SDBKE,Fiber optic,No,No,No,No,Yes,No
4529,8066-POXGX,DSL,No,No,No,No,No,Yes
4530,7129-CAKJW,Fiber optic,No,No,Yes,No,No,No
4531,8695-ARGXZ,Fiber optic,No,No,No,No,No,No
4532,3570-YUEKJ,DSL,No,Yes,No,No,No,No
4533,4143-OOBWZ,Fiber optic,No,Yes,No,No,No,No
4534,1697-NVVGY,DSL,Yes,No,Yes,No,Yes,No
4535,2419-FSORS,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4536,8132-YPVBX,Fiber optic,No,Yes,No,No,No,Yes
4537,9102-IAYHT,Fiber optic,No,No,No,No,No,Yes
4538,6754-LZUKA,DSL,No,Yes,Yes,No,Yes,Yes
4539,3422-LYEPQ,Fiber optic,No,No,No,No,No,No
4540,8099-MZPUJ,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4541,2642-DTVCO,Fiber optic,No,No,No,No,No,Yes
4542,0374-IOEGQ,DSL,No,No,No,No,No,No
4543,4361-JEIVL,DSL,No,No,No,No,No,No
4544,3197-NNYNB,Fiber optic,No,Yes,Yes,No,Yes,Yes
4545,3396-DKDEL,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4546,1752-OZXFY,DSL,Yes,No,No,No,Yes,No
4547,9112-WSNPU,Fiber optic,No,No,No,No,No,No
4548,5321-NTRKC,DSL,No,Yes,Yes,No,Yes,Yes
4549,1363-TXLSL,Fiber optic,No,No,No,No,No,No
4550,9507-EXLTT,Fiber optic,No,No,No,No,Yes,No
4551,3161-GETRM,Fiber optic,No,No,Yes,No,No,Yes
4552,6933-VLYFX,DSL,Yes,No,Yes,Yes,Yes,Yes
4553,9846-GKXAS,Fiber optic,No,No,No,No,Yes,Yes
4554,6017-PPLPX,Fiber optic,No,No,No,No,No,No
4555,4976-LNFVV,DSL,No,Yes,Yes,No,No,No
4556,5055-MGMGF,Fiber optic,Yes,No,Yes,No,Yes,Yes
4557,2969-QWUBZ,DSL,No,Yes,No,No,Yes,Yes
4558,9822-BIIGN,DSL,Yes,No,No,Yes,No,Yes
4559,2077-MPJQO,Fiber optic,No,No,No,No,No,No
4560,1534-OULXE,DSL,Yes,No,No,No,No,No
4561,7136-RVDTZ,DSL,No,No,No,No,Yes,Yes
4562,2971-SGAFL,DSL,Yes,No,Yes,No,Yes,Yes
4563,1480-IVEVR,Fiber optic,No,No,Yes,No,No,No
4564,2905-KFQUV,Fiber optic,No,No,No,No,No,No
4565,4581-SSPWD,Fiber optic,No,No,No,No,No,No
4566,3370-HXOPH,Fiber optic,No,No,No,No,No,No
4567,9391-YZEJW,Fiber optic,No,No,No,No,Yes,Yes
4568,9958-MEKUC,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
4569,6927-WTFIV,Fiber optic,No,No,No,No,No,No
4570,4118-CEVPF,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4571,3398-ZOUAA,Fiber optic,No,No,No,No,No,No
4572,9114-VEPUF,Fiber optic,Yes,Yes,No,No,No,Yes
4573,7876-BEUTG,DSL,No,No,No,No,No,No
4574,2338-BQEZT,DSL,Yes,No,No,No,No,No
4575,9873-MNDKV,DSL,No,No,No,No,No,No
4576,0378-NHQXU,Fiber optic,No,No,Yes,No,Yes,No
4577,2194-IIQOF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4578,4512-ZUIYL,Fiber optic,No,No,No,No,No,No
4579,9584-EXCDZ,Fiber optic,No,No,No,No,No,No
4580,7969-AULMZ,Fiber optic,No,No,No,No,Yes,Yes
4581,9214-EKVXR,DSL,No,No,No,No,No,No
4582,3410-MHHUM,Fiber optic,No,Yes,Yes,No,No,Yes
4583,0733-VUNUW,DSL,Yes,No,No,No,No,No
4584,4550-EVXNY,Fiber optic,No,No,No,No,No,No
4585,2122-YWVYA,Fiber optic,Yes,No,No,No,No,No
4586,2968-SSGAA,Fiber optic,No,No,Yes,No,Yes,Yes
4587,2296-DKZFP,DSL,Yes,Yes,Yes,No,No,Yes
4588,4844-JJWUY,Fiber optic,No,Yes,No,No,No,Yes
4589,6777-TGHTM,Fiber optic,Yes,No,Yes,No,Yes,Yes
4590,6603-YRDCJ,DSL,Yes,Yes,No,Yes,No,No
4591,3538-WZPHD,DSL,No,Yes,No,No,No,No
4592,3229-USWAR,DSL,Yes,No,Yes,Yes,Yes,Yes
4593,4785-QRJHC,DSL,No,Yes,Yes,Yes,Yes,Yes
4594,4316-XCSLJ,DSL,Yes,No,No,No,No,No
4595,8610-WFCJF,Fiber optic,No,No,No,No,Yes,Yes
4596,9693-XMUOB,DSL,No,Yes,No,No,Yes,Yes
4597,0383-CLDDA,DSL,Yes,No,Yes,Yes,Yes,Yes
4598,4905-JEFDW,DSL,No,No,Yes,No,Yes,No
4599,2709-UQGNP,DSL,Yes,No,No,No,No,No
4600,7881-INRLC,Fiber optic,No,Yes,No,No,Yes,Yes
4601,8033-ATFAS,DSL,No,No,Yes,No,Yes,No
4602,9943-VSZUV,Fiber optic,No,No,No,No,No,No
4603,0117-LFRMW,DSL,Yes,Yes,Yes,No,No,No
4604,6172-FECYY,Fiber optic,No,No,No,No,Yes,No
4605,7054-ENNGU,DSL,No,Yes,No,No,No,No
4606,1455-HFBXA,Fiber optic,Yes,No,Yes,Yes,No,No
4607,9402-CXWPL,Fiber optic,No,Yes,No,No,Yes,Yes
4608,1628-BIZYP,Fiber optic,No,Yes,No,No,No,Yes
4609,1965-AKTSX,Fiber optic,No,Yes,No,No,No,No
4610,0082-LDZUE,DSL,No,No,No,No,No,No
4611,5343-SGUBI,Fiber optic,No,Yes,No,No,No,No
4612,0856-NAOES,DSL,No,No,Yes,No,Yes,No
4613,1976-AZZPJ,DSL,Yes,Yes,No,No,No,No
4614,7248-VZQLC,Fiber optic,No,Yes,Yes,No,No,No
4615,6156-UZDLF,Fiber optic,Yes,No,Yes,Yes,No,No
4616,3099-OONVS,DSL,Yes,No,No,Yes,No,No
4617,5183-KLYEM,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4618,6625-IUTTT,DSL,Yes,No,Yes,No,No,Yes
4619,9355-NPPFS,Fiber optic,No,No,No,No,No,Yes
4620,0068-FIGTF,DSL,No,Yes,Yes,Yes,Yes,Yes
4621,5965-GGPRW,Fiber optic,Yes,No,Yes,No,Yes,Yes
4622,8035-PWSEV,Fiber optic,No,No,Yes,Yes,No,Yes
4623,1840-BIUOG,DSL,No,Yes,No,Yes,Yes,No
4624,1356-MKYSK,DSL,Yes,No,Yes,Yes,Yes,Yes
4625,5828-DWPIL,Fiber optic,Yes,Yes,Yes,No,No,No
4626,8398-TBIYD,Fiber optic,Yes,No,No,Yes,No,No
4627,0011-IGKFF,Fiber optic,No,Yes,Yes,No,Yes,Yes
4628,4192-GORJT,Fiber optic,No,No,Yes,No,Yes,Yes
4629,6496-SLWHQ,Fiber optic,No,Yes,Yes,No,Yes,Yes
4630,9912-GVSEQ,Fiber optic,No,Yes,Yes,No,No,Yes
4631,2931-FSOHN,DSL,No,Yes,No,No,Yes,No
4632,5383-MMTWC,Fiber optic,No,No,No,No,No,Yes
4633,9971-ZWPBF,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4634,4712-AUQZO,DSL,Yes,No,Yes,No,No,No
4635,9711-FJTBX,Fiber optic,No,Yes,Yes,Yes,No,No
4636,2908-ZTPNF,DSL,No,Yes,No,Yes,No,No
4637,7240-ETPTR,DSL,No,No,Yes,No,Yes,Yes
4638,2202-CUYXZ,Fiber optic,No,No,Yes,No,Yes,No
4639,5995-OIGLP,DSL,Yes,No,No,Yes,No,No
4640,8421-WZOOW,Fiber optic,No,Yes,Yes,Yes,Yes,No
4641,6261-RCVNS,DSL,Yes,Yes,Yes,Yes,No,Yes
4642,1414-YADCW,Fiber optic,Yes,Yes,No,Yes,No,No
4643,8756-RDDLT,DSL,No,Yes,No,Yes,No,Yes
4644,2862-PFNIK,DSL,No,No,No,No,No,No
4645,5816-QVHRX,Fiber optic,No,No,No,Yes,Yes,Yes
4646,6888-SBYAI,DSL,Yes,No,No,No,No,No
4647,7395-XWZOY,DSL,Yes,Yes,Yes,Yes,Yes,No
4648,7169-YWAMK,DSL,Yes,Yes,No,Yes,Yes,No
4649,3640-PHQXK,Fiber optic,No,No,Yes,No,No,Yes
4650,6877-LGWXO,Fiber optic,No,No,No,No,No,Yes
4651,6859-RKMZJ,DSL,No,No,No,No,Yes,No
4652,2957-JIRMN,Fiber optic,No,No,No,No,Yes,No
4653,2049-BAFNW,DSL,No,No,Yes,Yes,No,No
4654,3842-QTGDL,Fiber optic,Yes,Yes,No,No,No,No
4655,7163-OCEQI,DSL,No,No,Yes,Yes,Yes,Yes
4656,9782-LGXMC,DSL,Yes,No,Yes,Yes,No,No
4657,5975-BAICR,DSL,Yes,No,Yes,No,No,Yes
4658,8019-ENHXU,Fiber optic,No,Yes,Yes,Yes,No,Yes
4659,5167-GBFRE,DSL,No,No,No,No,No,No
4660,9033-EOXWV,DSL,No,No,No,Yes,Yes,Yes
4661,4673-KKSLS,Fiber optic,Yes,No,Yes,Yes,No,No
4662,4853-OITSN,Fiber optic,Yes,No,No,No,No,Yes
4663,1324-NLTJE,DSL,No,No,No,Yes,No,No
4664,2324-EFHVG,Fiber optic,No,Yes,Yes,No,Yes,Yes
4665,1522-VVDMG,Fiber optic,No,Yes,No,Yes,Yes,No
4666,6907-CQGPN,DSL,No,Yes,No,Yes,No,No
4667,0239-OXEXL,Fiber optic,Yes,Yes,No,No,No,No
4668,7049-GKVZY,DSL,Yes,Yes,No,Yes,Yes,Yes
4669,0212-ISBBF,DSL,No,Yes,No,No,Yes,Yes
4670,9185-TQCVP,Fiber optic,No,No,No,No,No,Yes
4671,3585-YNADK,DSL,No,Yes,Yes,Yes,Yes,No
4672,5271-DBYSJ,Fiber optic,No,No,No,No,No,Yes
4673,5567-WSELE,Fiber optic,No,No,No,No,Yes,Yes
4674,1472-TNCWL,Fiber optic,No,Yes,No,No,Yes,Yes
4675,8063-RJYNF,Fiber optic,Yes,No,No,No,Yes,Yes
4676,0687-ZVTHB,DSL,Yes,Yes,Yes,No,No,Yes
4677,2080-GKCWQ,Fiber optic,No,Yes,No,No,No,No
4678,9661-ACXBS,Fiber optic,Yes,No,Yes,No,Yes,Yes
4679,2193-SFWQW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4680,3462-BJQQA,Fiber optic,No,Yes,No,No,Yes,No
4681,6733-LRIZX,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4682,4367-NHWMM,DSL,No,No,No,No,No,No
4683,3727-RJMEO,Fiber optic,No,No,No,No,Yes,No
4684,3779-OSWCF,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4685,6736-DHUQI,Fiber optic,Yes,Yes,Yes,No,No,No
4686,3915-ODIYG,DSL,Yes,Yes,No,No,No,Yes
4687,1360-RCYRT,DSL,No,No,No,Yes,No,No
4688,2724-FJDYW,DSL,No,No,Yes,Yes,Yes,Yes
4689,6646-VRFOL,Fiber optic,No,Yes,Yes,No,Yes,Yes
4690,5685-IIXLY,Fiber optic,No,Yes,No,No,No,Yes
4691,5671-UUNXD,Fiber optic,No,No,No,Yes,Yes,Yes
4692,0956-ACVZC,Fiber optic,No,No,Yes,No,Yes,Yes
4693,2325-NBPZG,Fiber optic,Yes,No,No,No,No,No
4694,4250-ZBWLV,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4695,4482-FTFFX,DSL,No,No,Yes,Yes,No,No
4696,0440-MOGPM,DSL,No,Yes,Yes,No,Yes,Yes
4697,0020-JDNXP,DSL,Yes,No,Yes,Yes,Yes,Yes
4698,5095-AESKG,Fiber optic,No,Yes,No,No,No,Yes
4699,2887-JPYLU,DSL,No,No,No,No,No,No
4700,1871-MOWRM,Fiber optic,Yes,No,No,Yes,No,No
4701,9714-EDSUC,Fiber optic,Yes,Yes,No,Yes,No,Yes
4702,2027-OAQQC,DSL,No,No,Yes,No,Yes,Yes
4703,0282-NVSJS,DSL,No,No,No,Yes,No,No
4704,9090-SGQXL,Fiber optic,No,Yes,Yes,No,Yes,Yes
4705,6595-YGXIT,Fiber optic,No,Yes,No,No,Yes,No
4706,9835-ZIITK,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4707,8008-ESFLK,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4708,7537-CBQUZ,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4709,1555-DJEQW,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4710,5649-TJHOV,DSL,No,No,No,No,No,Yes
4711,0519-XUZJU,Fiber optic,No,No,No,No,No,No
4712,6338-AVWCY,DSL,No,No,Yes,No,Yes,No
4713,1689-YQBYY,Fiber optic,No,No,No,No,No,No
4714,2959-FENLU,Fiber optic,No,No,Yes,No,No,Yes
4715,0708-LGSMF,DSL,Yes,No,No,No,No,Yes
4716,9253-QXKBE,Fiber optic,No,No,No,No,Yes,Yes
4717,0487-RPVUM,Fiber optic,Yes,No,Yes,Yes,Yes,No
4718,2516-XSJKX,DSL,Yes,Yes,No,Yes,Yes,Yes
4719,9445-SZLCH,Fiber optic,No,Yes,Yes,No,Yes,No
4720,6599-SFQVE,DSL,No,No,No,No,No,Yes
4721,8331-ZXFOE,DSL,Yes,Yes,Yes,Yes,No,No
4722,4003-FUSHP,DSL,No,No,No,Yes,Yes,No
4723,0356-ERHVT,DSL,No,No,No,No,No,No
4724,7325-ENZFI,DSL,Yes,Yes,No,Yes,No,No
4725,4884-ZTHVF,Fiber optic,No,Yes,No,No,Yes,No
4726,3920-HIHMQ,DSL,No,No,No,No,No,No
4727,3055-OYMSE,Fiber optic,No,Yes,No,No,No,No
4728,7568-PODML,DSL,No,No,No,No,Yes,Yes
4729,5349-IECLD,Fiber optic,No,No,Yes,No,Yes,Yes
4730,1397-XKKWR,DSL,Yes,No,Yes,No,No,No
4731,3945-GFWQL,DSL,No,No,No,No,No,No
4732,8097-OMULG,DSL,No,Yes,Yes,Yes,Yes,Yes
4733,6013-BHCAW,DSL,No,No,Yes,Yes,Yes,Yes
4734,0401-WDBXM,Fiber optic,Yes,No,Yes,No,Yes,Yes
4735,3797-VTIDR,DSL,No,No,No,No,No,No
4736,5081-NWSUP,DSL,No,Yes,No,Yes,No,Yes
4737,2580-ATZSQ,DSL,Yes,Yes,Yes,No,No,No
4738,8085-MSNLK,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4739,9691-HKOVS,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4740,9881-VCZEP,DSL,No,Yes,No,No,No,No
4741,9526-BIHHD,DSL,Yes,No,No,No,No,No
4742,8757-TFHHJ,DSL,Yes,No,No,No,No,No
4743,4523-WXCEF,Fiber optic,No,Yes,No,No,Yes,Yes
4744,5119-KEPFY,Fiber optic,No,No,No,No,Yes,Yes
4745,8364-TRMMK,DSL,No,No,No,No,No,No
4746,0916-KNFAJ,DSL,Yes,No,Yes,No,No,Yes
4747,8319-QBEHW,DSL,No,Yes,No,No,Yes,No
4748,3063-QFSZL,DSL,No,No,No,No,No,Yes
4749,8775-LHDJH,Fiber optic,No,Yes,No,No,Yes,No
4750,9625-QNLUX,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4751,3097-NQYSN,Fiber optic,No,No,No,No,Yes,No
4752,4024-CSNBY,Fiber optic,Yes,Yes,Yes,Yes,No,No
4753,7110-BDTWG,DSL,No,No,Yes,Yes,No,Yes
4754,9605-WGJVW,Fiber optic,No,No,No,No,No,No
4755,9114-DPSIA,DSL,Yes,Yes,Yes,Yes,No,Yes
4756,4700-UBQMV,DSL,Yes,No,No,No,Yes,Yes
4757,3565-UNOCC,Fiber optic,No,No,Yes,No,Yes,Yes
4758,4627-MIHJH,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4759,9795-NREXC,DSL,Yes,No,Yes,Yes,Yes,Yes
4760,9249-FXSCK,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
4761,5493-SDRDQ,DSL,Yes,No,Yes,No,No,No
4762,4819-HJPIW,DSL,No,No,No,No,No,No
4763,8654-DHAOW,DSL,No,Yes,No,No,No,No
4764,5438-QMDDL,DSL,No,Yes,No,No,No,Yes
4765,9812-GHVRI,Fiber optic,No,No,No,No,No,Yes
4766,5553-AOINX,Fiber optic,No,Yes,Yes,No,Yes,Yes
4767,1228-ZLNBX,Fiber optic,No,No,No,No,No,No
4768,4226-KKDON,DSL,No,Yes,No,Yes,Yes,No
4769,3831-YCPUO,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4770,7445-WMRBW,DSL,No,Yes,Yes,Yes,Yes,No
4771,9924-JPRMC,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4772,0080-EMYVY,DSL,No,Yes,No,No,No,No
4773,6218-KNUBD,DSL,No,Yes,No,No,Yes,No
4774,0623-EJQEG,Fiber optic,Yes,No,No,Yes,No,Yes
4775,7153-CHRBV,DSL,Yes,No,Yes,Yes,No,No
4776,0871-URUWO,Fiber optic,No,No,Yes,No,Yes,Yes
4777,9190-MFJLN,Fiber optic,No,No,Yes,No,Yes,Yes
4778,6198-PNNSZ,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4779,3317-VLGQT,Fiber optic,No,No,No,No,No,Yes
4780,4132-POCZS,DSL,Yes,No,No,No,No,Yes
4781,5614-DNZCE,DSL,Yes,Yes,Yes,Yes,No,No
4782,1095-JUDTC,Fiber optic,No,Yes,No,Yes,Yes,No
4783,3896-RCYYE,DSL,No,No,Yes,Yes,Yes,Yes
4784,9638-JIQYA,DSL,No,No,No,No,No,No
4785,3258-SANFR,DSL,No,No,No,No,No,No
4786,3726-TBHQT,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4787,0870-VEMYL,DSL,Yes,No,No,Yes,No,No
4788,4833-QTJNO,Fiber optic,Yes,Yes,No,No,No,No
4789,5385-SUIRI,Fiber optic,Yes,No,Yes,No,Yes,Yes
4790,3982-XWFZQ,DSL,No,No,No,No,No,No
4791,2322-VCZHZ,Fiber optic,Yes,Yes,No,No,No,Yes
4792,5010-IPEAQ,DSL,Yes,Yes,Yes,Yes,Yes,No
4793,4009-ALQFH,Fiber optic,No,Yes,Yes,No,Yes,Yes
4794,6383-ZTSIW,Fiber optic,Yes,Yes,No,No,Yes,Yes
4795,8990-YOZLV,DSL,Yes,Yes,No,Yes,No,No
4796,3069-SSVSN,DSL,No,No,No,No,No,No
4797,5222-IMUKT,Fiber optic,No,No,No,No,Yes,Yes
4798,3627-FCRDW,Fiber optic,No,No,No,No,No,No
4799,7562-GSUHK,Fiber optic,No,Yes,Yes,No,No,Yes
4800,8901-UPRHR,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
4801,0118-JPNOY,Fiber optic,Yes,No,No,No,Yes,No
4802,0725-CXOTM,DSL,Yes,No,Yes,Yes,Yes,Yes
4803,4343-EJVQB,Fiber optic,Yes,No,No,No,No,No
4804,9000-PLFUZ,DSL,No,Yes,No,No,Yes,Yes
4805,3427-GGZZI,Fiber optic,No,Yes,No,No,No,Yes
4806,7779-ORAEL,DSL,Yes,No,Yes,Yes,No,Yes
4807,0644-OQMDK,Fiber optic,No,No,No,No,No,No
4808,4077-CROMM,Fiber optic,No,No,Yes,Yes,Yes,Yes
4809,3154-CFSZG,Fiber optic,Yes,No,Yes,No,No,Yes
4810,2868-MZAGQ,Fiber optic,No,No,No,No,No,Yes
4811,4847-QNOKA,DSL,No,No,No,No,No,No
4812,1658-XUHBX,Fiber optic,No,No,Yes,No,No,Yes
4813,6379-RXJRQ,Fiber optic,No,No,No,No,No,No
4814,2378-HTWFW,Fiber optic,Yes,No,No,No,No,Yes
4815,8650-RHRKE,DSL,No,No,Yes,No,No,No
4816,4377-VDHYI,Fiber optic,Yes,Yes,No,No,No,Yes
4817,0475-RIJEP,Fiber optic,No,Yes,No,No,No,No
4818,1260-TTRXI,DSL,No,No,No,No,No,Yes
4819,6328-ZPBGN,Fiber optic,No,No,No,No,Yes,Yes
4820,0201-MIBOL,Fiber optic,Yes,No,No,No,Yes,Yes
4821,4937-QPZPO,Fiber optic,No,No,Yes,No,Yes,Yes
4822,2925-VDZHY,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4823,6981-TDRFT,DSL,No,No,Yes,Yes,Yes,Yes
4824,3413-CSSTH,DSL,No,No,Yes,No,No,No
4825,8033-VCZGH,Fiber optic,Yes,No,Yes,No,Yes,Yes
4826,4789-KWMXN,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
4827,4718-WXBGI,DSL,Yes,Yes,Yes,Yes,Yes,Yes
4828,2867-UIMSS,Fiber optic,No,No,No,No,No,Yes
4829,8495-PRWFH,DSL,No,No,Yes,No,No,No
4830,0439-IFYUN,Fiber optic,No,Yes,No,No,No,No
4831,5716-LIBJC,Fiber optic,No,Yes,Yes,No,Yes,Yes
4832,2868-LLSKM,Fiber optic,No,Yes,No,Yes,No,No
4833,8111-RKSPX,Fiber optic,No,No,No,No,No,No
4834,2988-QRAJY,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
4835,1585-MQSSU,DSL,No,No,No,Yes,No,No
4836,2856-NNASM,Fiber optic,No,No,No,No,Yes,Yes
4837,6458-CYIDZ,Fiber optic,Yes,Yes,No,No,No,No
4838,8559-CIZFV,DSL,Yes,Yes,No,Yes,Yes,No
4839,1090-PYKCI,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
4840,3058-WQDRE,DSL,No,No,No,No,No,No
4841,7547-EKNFS,Fiber optic,No,Yes,Yes,No,Yes,No
4842,2279-AXJJK,Fiber optic,No,Yes,No,Yes,No,Yes
4843,6769-DYBQN,Fiber optic,Yes,No,No,No,No,Yes
4844,0909-SELIE,DSL,Yes,Yes,Yes,Yes,No,Yes
4845,3417-TSCIC,DSL,No,No,No,No,No,No
4846,1042-HFUCW,DSL,No,Yes,No,Yes,No,No
4847,4439-JMPMT,Fiber optic,No,No,No,Yes,Yes,No
4848,6537-OTKMY,DSL,No,No,Yes,No,Yes,Yes
4849,2446-BEGGB,Fiber optic,No,Yes,No,No,Yes,Yes
4850,7162-WPHPM,DSL,Yes,Yes,Yes,Yes,No,No
4851,1599-MMYRQ,Fiber optic,Yes,Yes,No,No,No,No
4852,8821-KVZKQ,DSL,No,Yes,Yes,Yes,Yes,Yes
4853,1496-GGSUK,DSL,No,No,No,No,No,No
4854,6434-TTGJP,DSL,Yes,Yes,Yes,Yes,No,Yes
4855,0130-SXOUN,Fiber optic,No,Yes,No,No,No,Yes
4856,2575-GFSOE,Fiber optic,No,No,No,No,No,No
4857,2330-PQGDQ,Fiber optic,No,Yes,No,Yes,No,No
4858,1452-UZOSF,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
4859,2842-JTCCU,DSL,No,No,No,No,No,No
4860,8597-CTXVJ,DSL,Yes,Yes,No,Yes,No,No
4861,6631-HMANX,DSL,No,Yes,Yes,Yes,Yes,Yes
4862,3296-SILRA,Fiber optic,No,Yes,No,No,No,No
4863,9681-OXGVC,Fiber optic,No,No,Yes,No,Yes,Yes
4864,5180-UCIIQ,DSL,Yes,No,No,No,No,Yes
4865,1932-UEDCX,Fiber optic,No,Yes,No,No,Yes,Yes
4866,7153-OANIO,Fiber optic,No,No,No,No,No,No
